url,date,ticker,sentiment,sent_signal,bucket_1d,price_signal,change_1d,magnitude,summary
https://www.benzinga.com/real-estate/26/03/51503116/us-mortgage-rates-hit-six-month-high-as-iran-war-stokes-inflation-fears,2026-03-28,USO,2,bearish,up,up,4.533,moderate,"Mortgage rates rise due to surging oil prices from the Middle East conflict, adding strain to the housing market. Analysts anticipate market normalization despite current inflation and Fed policy challenges."
https://www.techradar.com/pro/one-penguin-that-isnt-suitable-for-kids-linux-will-now-carry-out-age-verification-checks,2026-03-28,META,2,bearish,up,up,2.0277,moderate,"Systemd now includes a user date-of-birth field for age verification, amidst mixed reactions from Linux distributions and ongoing debates about regulatory influence and compliance. GrapheneOS and similar projects refuse to collect personal data, even for regional compliance."
https://www.thehindu.com/brandhub/pr-release/ambit-semiconductors-expands-operations-into-the-united-states-marking-a-major-milestone-in-global-growth/article70791915.ece,2026-03-28,SOXX,4,bullish,down,down,-4.2321,moderate,"Ambit Semiconductors expands into the U.S. market with a new headquarters in Austin, Texas, enhancing its global growth strategy and ability to collaborate with clients in the semiconductor industry."
https://www.techradar.com/pro/what-ram-crisis-save-usd178-on-64gb-of-super-fast-corsair-vengeance-ddr5-5600-using-this-special-code-and-nab-a-free-gift-too,2026-03-28,INTC,4,bullish,down,down,-4.498,moderate,"The article discusses a great deal on a Corsair DDR5 RAM kit with a free gift, highlighting its features, benefits, and suitability for various builds. It also mentions the current RAM crunch situation."
https://www.techradar.com/computing/minisforum-ai-x1-pro-470-mini-pc-review,2026-03-28,INTC,4,bullish,down,down,-4.498,moderate,"The Minisforum AI X1 Pro-470 is a stylish mini PC with a premium metal finish, aimed at office workers, featuring a fingerprint sensor for login and authorisation, and a dedicated Copilot button for AI functions. It runs powerful AMD Ryzen AI 9 HX 470 processor and can handle a range of creative and productivity applications smoothly."
https://www.benzinga.com/trading-ideas/movers/26/03/51524517/exclusive-xanadu-jumps-in-nasdaq-debut-meet-the-newest-quantum-stock,2026-03-28,SOXX,4,bullish,down,down,-4.2321,moderate,"Xanadu Quantum Technologies' shares rose due to a positive market reaction to its Nasdaq debut, focusing on its unique full-stack photonic quantum computing platform and partnerships with major companies."
https://www.insidermonkey.com/blog/jim-cramer-on-qnity-electronics-i-think-the-company-which-sells-materials-for-semis-is-fantastic-1726317/,2026-03-28,SOXX,5,bullish,down,down,-4.2321,moderate,"Amazon's new CEO highlights generative AI as a transformative technology, while billionaires invest in AI's potential to reshape various sectors. An under-valued company is mentioned as crucial to the AI revolution, with insiders and investors showing keen interest."
https://www.insidermonkey.com/blog/sealsq-corp-laes-one-of-the-popular-penny-stocks-on-robinhood-1726273/,2026-03-28,SOXX,5,bullish,down,down,-4.2321,moderate,"Amazon's new CEO highlights generative AI as a transformative technology, while billionaires invest in AI's potential to reshape various sectors. An under-valued company is mentioned as crucial to the AI revolution, with insiders and investors showing keen interest."
https://www.insidermonkey.com/blog/fiserv-fisv-became-the-biggest-detractor-after-lowered-guidance-and-accounting-concerns-1723504/,2026-03-28,SOXX,5,bullish,down,down,-4.2321,moderate,"Amazon's new CEO highlights generative AI as a transformative technology, while billionaires invest in AI's potential to reshape various sectors. An under-valued company is mentioned as crucial to the AI revolution, with insiders and investors showing keen interest."
https://www.cnbc.com/2026/03/27/jeffrey-epstein-victims-sue-trump-administration-google.html,2026-03-28,META,2,bearish,up,up,2.0277,moderate,"Jeffrey Epstein's victims file a lawsuit against the Trump administration and Google for allegedly wrongfully disclosing and republishing personal information about them, contributing to renewed trauma for the survivors."
https://www.cnet.com/tech/services-and-software/meta-gets-called-out-by-its-own-oversight-board-over-expanding-community-notes/,2026-03-28,META,2,bearish,up,up,2.0277,moderate,"Meta's decision to avoid third-party fact-checking and replace it with Community Notes has been met with negative assessment, with concerns over misinformation spread, particularly in countries with repressive regimes. Additionally, Meta faced legal setbacks with lawsuits over alleged misinformation."
https://www.livemint.com/market/stock-market-news/govt-to-tweak-pli-2-0-for-it-hardware-three-ems-stocks-in-focus-11774525216887.html,2026-03-28,SOXX,5,bullish,down,down,-4.2321,moderate,Revenue and net profit for the company significantly increased in Q3 FY26 compared to the same quarter in the previous year. Management is optimistic about future growth and expects EBITDA to surpass previous years' figures.
https://www.livemint.com/market/stock-market-news/sensex-crashes-900-points-nifty-50-investors-lose-6-lakh-crore-5-key-factors-behind-stock-market-selloff-explained-11774583529768.html,2026-03-28,USO,1,bearish,up,up,4.533,moderate,"Indian stock market faced significant losses with Sensex and Nifty 50 falling over 2% due to weak global cues, conflicting signals over the West Asian conflict, rupee's weakness, elevated crude oil prices, and lowered earnings growth forecasts."
https://www.livemint.com/market/stock-market-news/goldman-sachs-downgrades-indian-equities-cuts-nifty-50-target-to-25-900-amid-us-iran-war-led-oil-price-rally-11774586039305.html,2026-03-28,USO,2,bearish,up,up,4.533,moderate,"Goldman Sachs downgraded Indian equities due to expected earnings downgrade cycle from sustained rise in energy prices amid the US-Iran war, with a forecasted negative impact on India's macro outlook and earnings growth."
https://fortune.com/2026/03/27/meta-smart-glasses-filming-watching-workers-lawsuit-privacy/,2026-03-28,META,1,bearish,up,up,2.0277,moderate,"The article discusses allegations against Meta Platforms and Luxottica for lack of transparency regarding the use of user-captured footage, including sensitive content, by human annotators in Kenya for AI training. A class action lawsuit was filed citing privacy violations."
https://gizmodo.com/epstein-victims-sue-google-claim-ai-mode-exposed-personal-information-2000739177,2026-03-28,META,1,bearish,up,up,2.0277,moderate,"A class action lawsuit was filed against Google for allegedly publishing personal information of Jeffrey Epstein's victims through its AI Mode feature, despite the government's withdrawal of such information. The lawsuit also highlights the issue of other AI tools not disclosing victim-related information."
https://gizmodo.com/amazon-slashes-63-off-acer-aspire-desktop-for-a-limited-time-spring-sale-with-keyboard-and-mouse-included-2000738906,2026-03-28,INTC,4,bullish,down,down,-4.498,moderate,"Acer Aspire Business Desktop is offered at a significant discount during the Amazon Big Spring Sale, featuring an Intel Celeron processor, 8GB RAM, and a 256GB SSD, suitable for standard tasks and modest multitasking."
https://fortune.com/article/price-of-oil-03-27-2026/,2026-03-28,USO,2,bearish,up,up,4.533,moderate,"Oil prices have surged to $107.81 per barrel, marking a gain from the previous day and a significant increase from the price a year ago. The article also discusses the impact of oil prices on gas pump prices and the role of the U.S. Strategic Petroleum Reserve."
https://asia.nikkei.com/business/tech/semiconductors/china-chip-sector-targets-80-self-sufficiency-with-us-in-its-sights,2026-03-28,SOXX,4,bullish,down,down,-4.2321,moderate,"China's semiconductor industry aims for 80% self-sufficiency by 2030, with plans for technological development and capacity expansion, as it competes with the U.S."
https://asia.nikkei.com/spotlight/iran-tensions/half-baked-lessons-from-2022-yet-to-help-sri-lanka-amid-iran-oil-crisis,2026-03-28,USO,2,bearish,up,up,4.533,moderate,"Sri Lanka reintroduces fuel rationing due to rising global oil prices amid U.S.-Iran tensions, drawing on lessons from its 2022 economic crisis."
https://www.pcmag.com/reviews/lenovo-ideapad-slim-5i-gen-10,2026-03-28,INTC,4,bullish,down,down,-4.498,moderate,"The Slim 5i is a well-built, powerful laptop with a focus on productivity, offering a premium experience with a noticeable step above budget laptops. However, it shows limitations in entertainment aspects like display and audio quality."
https://www.benzinga.com/crypto/cryptocurrency/26/03/51510607/bitcoin-plunges-3-and-etfs-bleed-171m-after-ukraine-destroys-russian-oil-ports,2026-03-28,USO,2,bearish,up,up,4.533,moderate,"Ukraine's drone strikes on Russian ports and refiners have significantly impacted Russia's oil export capacity, contributing to elevated global oil prices and potential inflationary pressures. This situation has also led to substantial outflows from Bitcoin ETFs."
